name,frequency,name_english
ایمانقلی,1.0095330203107948e-06,Imanqoli
نیکخواه خوشکلام,1.0095330203107948e-06,Nikkhah Khoshkalām
مهدی خانی ساعتلو,1.0095330203107948e-06,Mahdi Khani Sa'atlu
رحیما,1.0095330203107948e-06,Rahima
راحمی نیا,1.0095330203107948e-06,Rahimi Nia
اشورفارسیانی,1.0095330203107948e-06,Ashurfarziani
اوچانی,1.0095330203107948e-06,Ouchani
بنوبندی رضائی,1.0095330203107948e-06,Benobandi Rezai
همت دار,1.0095330203107948e-06,Hematdar
ناصری تبریزی,1.0095330203107948e-06,Naseri Tabrizi
پوراسدنمرور,1.0095330203107948e-06,Poursadnamroor
ربیعی مری,1.0095330203107948e-06,Rabiei Mari
ملکی کیچی,1.0095330203107948e-06,Maleki Kichi
بی‌پناه یزدی,1.0095330203107948e-06,Biponah Yazdi
اکبری شوکی,1.0095330203107948e-06,Akbari Shooki
پیشگام,1.0095330203107948e-06,Pishgam
سیادت مقدم,1.0095330203107948e-06,Seyadat Moghadam
دری نجف آبادی,1.0095330203107948e-06,Dari Najaf Abadi
باقری پیردهی,1.0095330203107948e-06,Bagheri Pirdahi
معصومی اردستانی,1.0095330203107948e-06,Masoumi Ardestani
حسینیان مبارکه,1.0095330203107948e-06,Hosseinian Mobarakeh
پرهیزکارخدیو,1.0095330203107948e-06,Parhizkar Khadiou
معززی مهرطهران,1.0095330203107948e-06,Moazzami Mehrtehran
نعمتی الواج,1.0095330203107948e-06,Ni'mati Alvaj
صارم بابایان,1.0095330203107948e-06,Sarem Babayan
محمدی خلفلو,1.0095330203107948e-06,Mohammadi Khalafloo
فکری پور,1.0095330203107948e-06,Fekri Pour
جعفری اولی کندی,1.0095330203107948e-06,Jafari Olavi Kandi
پیری دهکبودی,1.0095330203107948e-06,Piridehkabudi
بهروزی دهنو,1.0095330203107948e-06,Behroozi Dahnoo
مهرمشهدی,1.0095330203107948e-06,Mehr Mashhadi
دهستانی اسفندآباد,1.0095330203107948e-06,Dehestani Esfandabad
دباغی عبدل آبادی,1.0095330203107948e-06,Dabbaghi Abdolabadi
دورشی,1.0095330203107948e-06,Dourashi
دلفان اباذری,1.0095330203107948e-06,Delfan Abadari
رضائی ول آغوزی,1.0095330203107948e-06,Razai Valaqoozi
قلی پاشی,1.0095330203107948e-06,Gholi Pashi
محمدزاده شیخانی,1.0095330203107948e-06,Mohammadzadeh Sheikhaani
حضرت پورطلاتپه,1.0095330203107948e-06,Hazrat Pour Talatappeh
کریمی موسی وند,1.0095330203107948e-06,Karimi Mousavand
لفته,1.0095330203107948e-06,Lafteh
اکبری صالحی,1.0095330203107948e-06,Akbari Salehi
اسدی پویا,1.0095330203107948e-06,Asadi Pouya
درگاهی مقدم,1.0095330203107948e-06,Dargahi Moghadam
ترکمان اسدی,1.0095330203107948e-06,Torkman Asadi
الفت شایان,1.0095330203107948e-06,Alfat Shayan
صیادطالبی,1.0095330203107948e-06,Seyad Talebi
اسدزاده عین آباد,1.0095330203107948e-06,Asadzadeh Einabad
خورده بین مقدم,1.0095330203107948e-06,Khordebin Moghaddam
سحرخیزپورشیرازی,1.0095330203107948e-06,Saharkhizpour Shirazi
شکوری سیس,1.0095330203107948e-06,Shakouri Sis
کیانی جویباری,1.0095330203107948e-06,Kiani Joibari
لطفی آشتیانی,1.0095330203107948e-06,Lotfi Ashtiani
فرودستان دستجردی,1.0095330203107948e-06,Froodestan Dashtjerdi
نظام الشعرائی,1.0095330203107948e-06,Nizam Al-Shairy
دالونداصطهباناتی,1.0095330203107948e-06,Dalvand Ashtabani
عبدالهی اجگردی,1.0095330203107948e-06,Abdollahi Ajgardi
شفیع‌زاده گتابی,1.0095330203107948e-06,Shafizadeh Katabi
خاکپورعنبران,1.0095330203107948e-06,Khakpouranbaran
پورقدیری کودهی,1.0095330203107948e-06,Pourghadiri Koodahi
راهداری موری,1.0095330203107948e-06,Rohdari Mori
طریقی جلیسه,1.0095330203107948e-06,Tariqi Jaliseh
فرج پورقراجه,1.0095330203107948e-06,Faraj Pourgharajeh
محمدپورهنگروانی,1.0095330203107948e-06,Mohammadpourhngravani
کشاورزمظفری,1.0095330203107948e-06,Keshavarz Mozaffari
ناصری تپه,1.0095330203107948e-06,Naseri Tappeh
نوری زارع,1.0095330203107948e-06,Noori Zareh
رجبی مقدسی,1.0095330203107948e-06,Rajabi Moghaddasi
حبیب اله پور,1.0095330203107948e-06,Habibollahpour
حنیفی پور,1.0095330203107948e-06,Hanifi Pour
حسینی فتیده,1.0095330203107948e-06,Hosseini Fattideh
عرب خواری,1.0095330203107948e-06,Arab Khwari
رضاپورخوئی,1.0095330203107948e-06,Reza Pourkhoyi
محبت خالان,1.0095330203107948e-06,Mohabbat Khalaan
حسن پورگل افشانی,1.0095330203107948e-06,Hasan Poor Gol Afshani
سعیدطرفی,1.0095330203107948e-06,Saeedtarafi
ملکی دهکبودی,1.0095330203107948e-06,Maleki Dehkaboudi
محبی لاطران,1.0095330203107948e-06,Mohabbi Lataran
فریدونی کندری,1.0095330203107948e-06,Fereidouni Khandari
شفیعی کامل,1.0095330203107948e-06,Shafii Kamal
ملاعلی حسینی,1.0095330203107948e-06,Molla Ali Hosseini
زیارتی زاده,1.0095330203107948e-06,Ziyārati Zādeh
قربانی خبیصی,1.0095330203107948e-06,Ghorbani Khabisi
سلطانی شهماروندی,1.0095330203107948e-06,Soltani Shahmarvandi
محمدزاده سرستی,1.0095330203107948e-06,Mohammadzadeh Sarasti
جلالی پروین,1.0095330203107948e-06,Jalali Parvin
نورعیسی,1.0095330203107948e-06,Noor-Eisa
رضائی طاق,1.0095330203107948e-06,Razai Tak
سعادت کیش,1.0095330203107948e-06,Saadat Kish
عبادنژادقاریاغدی,1.0095330203107948e-06,Abadnejadgariagdi
حمایت خواه,1.0095330203107948e-06,Support-seeker
بابائی ابرقوئی,1.0095330203107948e-06,Babai Abragoi
مرادی خرمی,1.0095330203107948e-06,Moradi Khorrami
افشارکاظمی,1.0095330203107948e-06,Afsharkazemi
حسین صراف,1.0095330203107948e-06,Hosseini Sarraf
قحطانی,1.0095330203107948e-06,Qahtani
گوهرانی,1.0095330203107948e-06,Goharani
احمدیان فینی,1.0095330203107948e-06,Ahmadian Finni
شیرخانی قرا,1.0095330203107948e-06,Shirkhani Qara
قائمی مطلق,1.0095330203107948e-06,Ghaemi Motlagh
سفلائیان شهربابک,1.0095330203107948e-06,Soflaian Shahrebabk
خضاب,1.0095330203107948e-06,Khazaab
شایق سعدی,1.0095330203107948e-06,Shaigh Saadi
اسمعیلی انارستانی,1.0095330203107948e-06,
عنایتی اسکندرکلائی,1.0095330203107948e-06,Enayati Eskandar-Kalai
طاهریان فر,1.0095330203107948e-06,Taherianfar
رضانژادبصرا,1.0095330203107948e-06,Razanjadbasra
معلمی حسن لنگی,1.0095330203107948e-06,Moein Hasani Langi
ابراهیمی هاشم آبادی,1.0095330203107948e-06,Ebrahimi Hashem Abadi
عزیزی رندی,1.0095330203107948e-06,Azizi Randi
قربانی صابر,1.0095330203107948e-06,Ghorbani Saber
زارع کیاسرائی,1.0095330203107948e-06,Zarei Kiasarai
فضلی ولیکی,1.0095330203107948e-06,Fazli Waliki
ذاکری فردملاحسنی,1.0095330203107948e-06,Zakeri Fardmalhassani
خاله قادری,1.0095330203107948e-06,Khaleh Ghaderi
ذوالفقاری گرائی,1.0095330203107948e-06,Zolfaghari Gharai
عابدی نجفی,1.0095330203107948e-06,Abedi Najafi
عصمتی پور,1.0095330203107948e-06,Asghari Pour
کیانی اردبیلی,1.0095330203107948e-06,Kiani Ardabili
احمدی نبی کندی,1.0095330203107948e-06,Ahmadi Nabi Kandi
نوابی قمصری,1.0095330203107948e-06,Nobavi Qomsari
بیک محمدی هزاوه,1.0095330203107948e-06,Bik Mohammadi Hozaveh
غلامیان زاده,1.0095330203107948e-06,Gholamian Zadeh
گلرنگ توچائی,1.0095330203107948e-06,Golrang Toochai
فیض مطلق,1.0095330203107948e-06,Feyz Motlaq
حیدری هفت چشمه,1.0095330203107948e-06,Heydari Haftcheshmeh
فرج زاده شکاری,1.0095330203107948e-06,Farajzadeh Shakari
سیادت اسطرخ,1.0095330203107948e-06,Seyyed Astrakh
یعقوبی طائمه,1.0095330203107948e-06,Yaqoubi Taemeh
کریم زاده بارنجی,1.0095330203107948e-06,Karimzadeh Baranji
بیگلری فیروز,1.0095330203107948e-06,Beiglari Firooz
اسدالهی دعوتی,1.0095330203107948e-06,Asadollahi Davati
محمدی دعویسرائی,1.0095330203107948e-06,Mohammadi Davviesarai
امیریان پزانی,1.0095330203107948e-06,
موسوی دوماری,1.0095330203107948e-06,Mousavi Domari
بندری گل نرگسی,1.0095330203107948e-06,Bandari Gol Nargeshi
رحیمی پیشکلیجانی,1.0095330203107948e-06,Rahimi Pishkalijani
حبیب پورشریفی,1.0095330203107948e-06,Habibpour Sharifi
پیرمحمدی بارده ئی,1.0095330203107948e-06,Pirmohammadi Bardahi
تبریزی فرد,1.0095330203107948e-06,Tabrizi-Fard
اسدی خیرآبادی,1.0095330203107948e-06,Asadi Kheirabadi
بهرامی هزاوه,1.0095330203107948e-06,Behrami Hazaveh
سعیدی شاندشتی,1.0095330203107948e-06,Saeidi Shandishti
هنرمندیان,1.0095330203107948e-06,Honarmandian
فتحیان چشمه سفیدی,1.0095330203107948e-06,Fathian Cheshmeh Sefidi
وظیفه جو,1.0095330203107948e-06,Vazifeh Joo
رحمانی علمدارمحلی,1.0095330203107948e-06,Rahmani Alamdar Mahali
شکرخنده,1.0095330203107948e-06,Shokrkhanbeh
ساوهءشمشکی,1.0095330203107948e-06,Sava-ye Shamsaki
یوسفی نژادگتگسری,1.0095330203107948e-06,Yousefi Nejadgatsgari
باقری ازان آخاری,1.0095330203107948e-06,Bagheri Azan Akhari
غلامی بیوه کفیل,1.0095330203107948e-06,Gholami Biveh Kafil
کریم زاده نجف آبادی,1.0095330203107948e-06,Karimzadeh Najafabadi
ناجی زاده اناری پور,1.0095330203107948e-06,Najizadeh Anari Pour
فتاحی می‌دانی,1.0095330203107948e-06,Fattahi Maani
کوهی اصل,1.0095330203107948e-06,Kouhi Asl
ملکوتی سمنانی,1.0095330203107948e-06,Malekouti Semnani
باغی فلاح,1.0095330203107948e-06,Baghi Fallah
باهوشی,1.0095330203107948e-06,Smartness
نیک پورکورنده,1.0095330203107948e-06,Nikpourkorandeh
حقی پورموانه,1.0095330203107948e-06,Haghipour Mavaneh
برزگرامیری,1.0095330203107948e-06,Barzgaramiri
ناجی نسب محمدآباد,1.0095330203107948e-06,Najin Nasab Mohammadabad
صحافی زاده,1.0095330203107948e-06,Sahafi Zadeh
نوائی راه بر,1.0095330203107948e-06,Navaei Rahbar
بصیری قره کوشن,1.0095330203107948e-06,Basiri Qareh Koushan
پولادچنگ نجف آبادی,1.0095330203107948e-06,Poladchang Najafabadi
فلاح گل,1.0095330203107948e-06,Fallah Gol
معلم طبرسی,1.0095330203107948e-06,Tabrizi Teacher
امیدانی خوابجانی,1.0095330203107948e-06,Omidani Khwabjani
فرهادی پاشاکی,1.0095330203107948e-06,Farhadi Pashaki
عباسی جوشقان,1.0095330203107948e-06,Abbasi Joshan
آیتی سجزئی,1.0095330203107948e-06,Ayati Sajzi
ویسی چشمه بادی,9.085797182797154e-07,Veisi Cheshme Badi
معدنی فاروجی,9.085797182797154e-07,Madan Farooji
صادقی قلعه,9.085797182797154e-07,Sadeqi Qaleh
حداددیلمی,9.085797182797154e-07,Haddad Delami
مقطه بازگشنی,9.085797182797154e-07,Maqta Bazghashni
آقاجان زاده کیاسه,9.085797182797154e-07,Aghajan Zadeh Kiasah
سلمانی مجاوری,9.085797182797154e-07,Salmani Mojaveri
حاج شیخ حسینی,9.085797182797154e-07,Haj Sheikh Hosseini
پورحجازی,9.085797182797154e-07,Pourhajazi
غلامرضائی زابلی,9.085797182797154e-07,Gholamrezai Zabili
محمودزادگان,9.085797182797154e-07,Mahmoudzadegan
خلفی زنگیر,9.085797182797154e-07,Khalafi Zangir
عباس زاده گلدر,9.085797182797154e-07,Abbaszadeh Golder
اکبری پارگامی,9.085797182797154e-07,Akbari Pargami
باقری نسب چاورچی,9.085797182797154e-07,Bagheri Nasab Chavarchi
میرعباسی کومله,9.085797182797154e-07,Mirabasi Koumleh
رنجبرکوهی,9.085797182797154e-07,Ranjbar Kouhi
کاکاونپور,9.085797182797154e-07,Kakavanpour
حبیب زاده کلهرودی,9.085797182797154e-07,Habibzadeh Kallehroodi
پورغلام آمیجی,9.085797182797154e-07,Pourgholam Amiji
علیزاده دله دری,9.085797182797154e-07,Alizadeh Delhedari
عزیززاده آرائی,9.085797182797154e-07,Aziz Zadeh Arai
زارع خور,9.085797182797154e-07,Zare Khur
طوفانی شریفی,9.085797182797154e-07,Toufani Sharifi
خورسندفر,9.085797182797154e-07,Khorsandfar
صادقی بالادزائی,9.085797182797154e-07,Sadeghi Baladzai
محمدی شورهء,9.085797182797154e-07,Mohammadi Shooreh
حسن‌زاده دلوئی,9.085797182797154e-07,Hasanzadeh Deloui
نیک فهم,9.085797182797154e-07,Nik Fahm
دهقانی کجاباد,9.085797182797154e-07,Dehghani Kajabad
سهل عمل,9.085797182797154e-07,Sahl Amal
ربیعی برزلی,9.085797182797154e-07,Rabiei Barzali
بابائی خوابجانی,9.085797182797154e-07,Babayi Khavojani
مؤذن تجری,9.085797182797154e-07,Mo'azzin Tajari
کاظمی باغبان,9.085797182797154e-07,Kazemi Baghban
سلیمی فردرنانی,9.085797182797154e-07,Salimi Fardranani
عنایتی یارعزیز,9.085797182797154e-07,Enayati Yaraziz
علی زاده دربندی,9.085797182797154e-07,Ali Zadeh Darbandi
خلیلی ریک,9.085797182797154e-07,Khalili Rick
فرامرزآهنگری,9.085797182797154e-07,Faramarzahangi
بازیارمنصورخانی,9.085797182797154e-07,Baziyar Mansourkhani
حموله شلال,9.085797182797154e-07,Hamuleh Shalal
خاده,9.085797182797154e-07,Khadeh
نیکمنش,9.085797182797154e-07,Nikmanesh
رحیمیان راد,9.085797182797154e-07,Rahimian Rad
طریفی بندانی,9.085797182797154e-07,Tarifi Bandani
نژادخانی,9.085797182797154e-07,Nejadkhani
جعفرتباردرزی,9.085797182797154e-07,Jafar Tabar Dorzi
مبینی راد,9.085797182797154e-07,Mobeini Rad
بلوچ امدادی چترودی,9.085797182797154e-07,Baluch Emadi Chatrudi
میرمحرابی نوده,9.085797182797154e-07,Mirmoharabi Nodeh
جلالیان یزدنژاد,9.085797182797154e-07,Jalalian Yazdnejad
مرادی نصاری,9.085797182797154e-07,Moradi Nasari
ژیان آهنی,9.085797182797154e-07,Zhiān Āhānī
حاجی اسماعیلیان,9.085797182797154e-07,Hajji Ismailian
باقرزاده بایگی,9.085797182797154e-07,Bagherzadeh Baigi
مهدی حسنی,9.085797182797154e-07,Mahdi Hasani
کرمی سیمانی,9.085797182797154e-07,Kermani Simani
انگوری سیچانی,9.085797182797154e-07,Angouri Sichani
آسوده کاررودسری,9.085797182797154e-07,Asoudeh Karroudsari
خمسه نژاد,9.085797182797154e-07,Khamsehnajad
صمدی عشین,9.085797182797154e-07,
آتشی ندوشن,9.085797182797154e-07,Atashi Nadoshan
میرنجفی,9.085797182797154e-07,Miranjafi
اکبری اسرمی,9.085797182797154e-07,Akbari Asrami
توکیلی قمصر,9.085797182797154e-07,
قسمتی آلمانی,9.085797182797154e-07,Kismati German
اشراقی سیچانی,9.085797182797154e-07,Eshraqi Sijani
سرخی بوکی,9.085797182797154e-07,Sorkhi Buki
نظام شکن لمری,9.085797182797154e-07,Nazam Shekan Lamari
نوروزی دهوئیه,9.085797182797154e-07,Norouzi Dehoye
سلورزی,9.085797182797154e-07,Salourzi
عبدالهی گوراب,9.085797182797154e-07,Abdollahi Gourab
شمس‌الدین مقدم,9.085797182797154e-07,Shamsuddin Moghaddam
محمددوخت,9.085797182797154e-07,Mohammaddukht
شبنم,9.085797182797154e-07,Dewdrop
کاظمی اسکوئی,9.085797182797154e-07,Kazemi Eskoei
قندچی مازندرانی,9.085797182797154e-07,Ghandchi Mazandani
ثمررخ زاده,9.085797182797154e-07,Thamerakhzadeh
مرادی گجلار,9.085797182797154e-07,Moradi Gajlar
مستغنی یزدی,9.085797182797154e-07,Mostaghni Yazdi
درخشان امند,9.085797182797154e-07,Dorakhshan Amand
جعفری کزازی,9.085797182797154e-07,Jafari Kazazi
حضی زاده,9.085797182797154e-07,Hazizadeh
بابانژادمغانلو,9.085797182797154e-07,Babanajadmeghlanu
بختیاری بابادگانی,9.085797182797154e-07,Bakhtiyari Babadgani
احمدی مصرمی,9.085797182797154e-07,Ahmadi Masrimi
ایوازیان,9.085797182797154e-07,Aivazian
خوش جمال فکری,9.085797182797154e-07,Khosh Jamal Fikri
کامرانی لورون,9.085797182797154e-07,Kamrani Loroon
حاجی باقری زفره,9.085797182797154e-07,Haji Bagheri Zafreh
رابین,9.085797182797154e-07,Robin
محررذبیحی,9.085797182797154e-07,Moharrar Zabihi
قاسمی آقاباقر,9.085797182797154e-07,Ghasemi Aghabagher
عسکری ندوشن,9.085797182797154e-07,Asgari Nadushan
رضائی بیرق,9.085797182797154e-07,Razai Birag
رشادی فر,9.085797182797154e-07,Roshadi Far
رئیسی بالاقلعه,9.085797182797154e-07,Raeisi Baleghaleh
صالحی سیرجانی,9.085797182797154e-07,Salehi Sirjani
نبوی قادی,9.085797182797154e-07,Nabavi Qadi
شکرانی مقدم,9.085797182797154e-07,Shokrani Moghadam
مشتاقیان مطلق,9.085797182797154e-07,Mushtaqian Motlagh
دلشادی سلجوقی,9.085797182797154e-07,Delshadi Seljuqi
ولی زاده کله سر,9.085797182797154e-07,Valizadeh Kalesar
نجفی پنبه چوله,9.085797182797154e-07,Najafi Panbe Chole
زندبابارئیسی,9.085797182797154e-07,Zandbabareiسی
حمیدزاده دستجردی,9.085797182797154e-07,Hamidzadeh Dashtjardi
احراری بلگوری,9.085797182797154e-07,Ahrari Belghouri
قزاقیان,9.085797182797154e-07,Qazaqian
صفری وینه,9.085797182797154e-07,Safri Vine
عظیم زاده موسوی,9.085797182797154e-07,Azimzadeh Mousavi
میرزاعلی شیخ رضائی,9.085797182797154e-07,Mirza Ali Sheikh Rezaei
اسکندری خراسانی,9.085797182797154e-07,Eskandari Khorasani
کاکه پور,9.085797182797154e-07,Kakpour
ابهرزنجانی,9.085797182797154e-07,Abharzanjani
توتازهی نسب,9.085797182797154e-07,Tavazahi Nasab
چمی نجف آبادی,9.085797182797154e-07,Chamani Najaf Abadi
بدری زینبی,9.085797182797154e-07,Badri Zeynabi
نوری نقده,9.085797182797154e-07,Nouri Naghdeh
احمدی عظیم,9.085797182797154e-07,Ahmadi Azim
ده فروش,9.085797182797154e-07,Dehforoush
زارع شمس آبادی,9.085797182797154e-07,Zarei Shams Abadi
سادات لواسانی,9.085797182797154e-07,Sadat Lavasani
قلی پورچناری,9.085797182797154e-07,Gholipour Chenari
صادقیان قهفرخی,9.085797182797154e-07,Sadeghian Qahfarokhi
جمالی هارونی,9.085797182797154e-07,Jamali Haruni
جعفری دره دری,9.085797182797154e-07,Jafari Daradari
آذریان بروجنی,9.085797182797154e-07,Azarian Boroujeni
اکبری شارک,9.085797182797154e-07,Akbari Shark
خواجه موگهی,9.085797182797154e-07,Khajeh Moghi
شریفی روفچائی,9.085797182797154e-07,Sharifi Rouchai
میرجهان مرد,9.085797182797154e-07,Mirjahan Mard
حسین پوردشتی,9.085797182797154e-07,Hosseinpourdashti
اسماعیلی قزلجه,9.085797182797154e-07,Ismaili Qazaljeh
جعفری پورشیرازی نژاد,9.085797182797154e-07,Jafari Pour Shirazi Nejad
صفرپورهشتادانی,9.085797182797154e-07,Safarpoorhashtadani
یوسفی مژدهه,9.085797182797154e-07,Yousefi Mojdehe
طبلچی کاشی,9.085797182797154e-07,Tablachi Kashi
غفوری مطلق,9.085797182797154e-07,Ghafouri Motlagh
غم خواری پیشه,9.085797182797154e-07,Ghamkhari Pishah
مرعشی حسینی,9.085797182797154e-07,Morashi Hosseini
بهاالدینی,9.085797182797154e-07,Bahāaldini
اسلامی قلیچی,9.085797182797154e-07,Islami Qalichi
ابوالفتحی فیروزآبادی,9.085797182797154e-07,Abolfathi Firouzabadi
نعامی زاده,9.085797182797154e-07,Niazi Zadeh
امیرزاده نامقی,9.085797182797154e-07,Amirzadeh Namaki
حاجی جعفرقلی,9.085797182797154e-07,Haji Jafar Qoli
وارسته ویشکائی,9.085797182797154e-07,Varasteh Vishkai
ولایتی رازلیقی,9.085797182797154e-07,Velayati Razalighi
فلکه دشتی ریک,9.085797182797154e-07,Dashti Rik
محمودی اسفندقه,9.085797182797154e-07,Mahmoodi Esfandaghé
هدایتی نیک فرد,9.085797182797154e-07,Hedayati Nik Fard
فتحعلی زاده گرگری,9.085797182797154e-07,Fathali Zadeh Gorgari
رسولی دوگاهه,9.085797182797154e-07,Rasouli Doghaghé
فتح بیاتی,9.085797182797154e-07,Fath Bayati
محمدعلی زاده قاضیجهانی,9.085797182797154e-07,Mohammad Ali Zadeh Ghazijahani
پورعلی جاجرمی,9.085797182797154e-07,Pourali Jajarmi
رهبری خانقاه,9.085797182797154e-07,Leadership of the monastery
صفرزاده عربی,9.085797182797154e-07,Safarzadeh Arabi
جوانفکر,9.085797182797154e-07,Javanfekr
صادقی قاسم‌آباد,9.085797182797154e-07,Sadighi Qasemabad
اکبری برومند,9.085797182797154e-07,Akbari Boromand
حسین زاده کوسه احمدی,9.085797182797154e-07,Hossein Zadeh Kouseh Ahmadi
فلاح ورنامی,9.085797182797154e-07,Fallah Varnami
خادم الرضائیان,9.085797182797154e-07,Khadam Al-Ridhaian
ملک صالحی,9.085797182797154e-07,Malek Salehi
نادری کلکناری,9.085797182797154e-07,Naderi Kelkani
نبی پرست,9.085797182797154e-07,Nabi Parast
باقرزمانی خوراسگانی,9.085797182797154e-07,
وکیل زاده,9.085797182797154e-07,Vakilzadeh
اسدی کردیانی,9.085797182797154e-07,Asadi Kordiani
پورفلاح بازکیائی,9.085797182797154e-07,Pourfalakh Bazkiai
کاظمی حسنلوئی,9.085797182797154e-07,
پاشی,9.085797182797154e-07,Pashi
استادحسینی شهرآباد,9.085797182797154e-07,Ostad Hosseini Shahabad
کوهی جهانخانملو,9.085797182797154e-07,Kohi Jahankhanmolu
مرزنگوشی,9.085797182797154e-07,Marzangoushi
فردقلاتی,9.085797182797154e-07,Fardghalati
قاسم‌زاده سهی,9.085797182797154e-07,Ghasemzadeh Soheyi
جوهری خورگو,9.085797182797154e-07,Jahari Khorgo
افرین,9.085797182797154e-07,Afreen
فیلی صفائی,9.085797182797154e-07,Fili Safai
مردوخ روحانی,9.085797182797154e-07,Mardokh Rouhani
فرزانه زارنجی,9.085797182797154e-07,Farzaneh Zaranji
پورجمال قویچاق,9.085797182797154e-07,Pourjamal Ghavichak
دیوانی مقدم,9.085797182797154e-07,Divani Moghadam
حاتمی داریانی,9.085797182797154e-07,Hatami Daryani
حسین زاده امام,9.085797182797154e-07,Hossein Zadeh Imam
نجارزاده طرقبه,9.085797182797154e-07,Najarzadeh Torghabeh
کاظم پوروسطی کلائی,9.085797182797154e-07,Kazempourvostikolaei
حق‌شناس انزابی,9.085797182797154e-07,Haqshenas Anzabi
طالع ماسوله,9.085797182797154e-07,Taleb Masuleh
المسعودی,9.085797182797154e-07,Al-Masoudi
کرک,9.085797182797154e-07,Kork
موکوئی,9.085797182797154e-07,Mokouei
رنجبرسلیمی شاهم آبادی,9.085797182797154e-07,Ranjbar Salimi Shahm Abadi
منصوری بزنجانی,9.085797182797154e-07,Mansoori Bazanjani
احمدی مسینه,9.085797182797154e-07,Ahmadi Masineh
امیدقهرمانلو,9.085797182797154e-07,Omidghahramanlou
خیاط خلقی,9.085797182797154e-07,Khayyat Khalqi
امیریان خضرلو,9.085797182797154e-07,Amirian Khazarlu
محمودی ریحان آبادی,9.085797182797154e-07,Mahamoodi Reyhan Abadi
ترابی فرخانی,9.085797182797154e-07,Torabi Farakhani
شیارحسن آبادی,9.085797182797154e-07,Shiarhasan Abadi
سعادت امینی,9.085797182797154e-07,Saadat Amini
هژبرخواه,9.085797182797154e-07,Hajbarkhah
ارغوانیان,9.085797182797154e-07,Arghavaniyan
موسوی خامنه,9.085797182797154e-07,Mousavi Khamenei
یحیوی قره شیران,9.085797182797154e-07,Yahyaei Qareh Shiran
صفری اسفندآبادی,9.085797182797154e-07,Safri Esfandabadi
غفاری نویده,9.085797182797154e-07,Ghafari Navideh
یحیائی پی پشتی,9.085797182797154e-07,Yahyaei Pishdadi
مرودشتی پور,9.085797182797154e-07,Marooshti Pour
گنابادی حسین آبادقاینی,9.085797182797154e-07,Gonabadi Hossein Abadghayeni
بختیاری تربتی,9.085797182797154e-07,Bakhtiari Torbati
دلدارجوپشت,9.085797182797154e-07,Deldarjo Pasht
میرزائی حسن آبادی,9.085797182797154e-07,Mirzaei Hassan Abadi
اسفهرودی,9.085797182797154e-07,Esfahroodi
رسولی لب حسینی,9.085797182797154e-07,Rasouli Lab Hosseini
موحدی منصور,9.085797182797154e-07,Mouhaddi Mansour
گنجعلی چم جنگلی,9.085797182797154e-07,Ganjali Cham Jangali
شیروانی شهرستانی,9.085797182797154e-07,Shirvani Shahristani
داداشیان لنگرودی,9.085797182797154e-07,Dadashian Langaroodi
شیخی مینابی,9.085797182797154e-07,Sheikhi Minabi
بیدخرم,9.085797182797154e-07,Bidekharam
علی نیانجار,9.085797182797154e-07,Ali Niyanjār
رجبی کیا,9.085797182797154e-07,Rajabi Kia
شجاعی زاوه,9.085797182797154e-07,Shojaei Zaveh
بیلزن محمودی,9.085797182797154e-07,Bilzan Mahmoudi
آذربش,9.085797182797154e-07,Azarbash
سیفی نژادهره دشتی,9.085797182797154e-07,Seyfi Nejad Hara Dashti
زلفی باروق,9.085797182797154e-07,Zolfibarough
پورحسرت شیل سر,9.085797182797154e-07,Pourhasrat Shilsar
خدمت کار,9.085797182797154e-07,Servant
سلیمانی لورون,9.085797182797154e-07,Soleimani Loroon
یوسفی میلانی,9.085797182797154e-07,Yousefi Milani
بیدارطبعی,9.085797182797154e-07,Bidar Tab'i
ترکی ده سعید,9.085797182797154e-07,Torki Deh Saeed
صفرپورشورباخلو,9.085797182797154e-07,Sefrpur Shoorba Khlo
میربیکی,9.085797182797154e-07,Mirbiki
دروگری زاده,9.085797182797154e-07,Darvaghi Zadeh
عیسی زاده دتورسری,9.085797182797154e-07,Isa Zadeh Detoursari
بطالبلوئی,9.085797182797154e-07,Batalbaloui
نادری شفیعی,9.085797182797154e-07,Naderi Shafiei
پازنده,9.085797182797154e-07,Pazandeh
خوری بهادری,9.085797182797154e-07,Khoribahadari
تفقدی سبحانی,9.085797182797154e-07,Tafakodi Sobhani
پیرمهدی,9.085797182797154e-07,Pir Mohammadi
حسن پورباغبانی,9.085797182797154e-07,Hasan Pourbaghbani
ذوالفقاری سنجانی,9.085797182797154e-07,Zolfaqari Sanjani
محمدی کلاله,9.085797182797154e-07,Mohammadi Kalaleh
روی توندغیاثوند,9.085797182797154e-07,Tondghiasvand
رشیدی تولی,9.085797182797154e-07,Rashidi Toli
دهقانی خافتری,9.085797182797154e-07,Dehghani Khafteri
رضائی حوری,9.085797182797154e-07,Rezai Hoori
احمدی نرگسه,9.085797182797154e-07,Ahmadi Nargesseh
فتح اله زاده کهالی,9.085797182797154e-07,Fathollahzadeh Khahali
مرادی کازرونی,9.085797182797154e-07,Moradi Kazerooni
حکیم زاده پشته ئی,9.085797182797154e-07,Hekimzadeh Poshtayi
قاسمی بندبونی,9.085797182797154e-07,Ghasemi Bandboni
گرامی مافی,9.085797182797154e-07,Gerami Mafi
موسوی هفتادر,9.085797182797154e-07,Mousavi Haftadar
